Fecha,Empresa,Tipo,Número Desde,Neto Gravado,Neto No Gravado,Op. Exentas,IVA,Neto,Imp. Total,Mes,Razon Social
24/06/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,80831373,0,0,0,0,0,4513,2025-06,Valenzuela Ricardo Patricio
24/06/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,80831374,0,0,0,0,0,13995,2025-06,Valenzuela Ricardo Patricio
24/06/2025,Corredores Viales Sociedad Anonima,Facturas B,22200506,0,0,0,0,0,1007,2025-06,Valenzuela Ricardo Patricio
25/06/2025,Ure Florencia Raquel,Facturas C,25195,0,23000,0,0,23000,23000,2025-06,Valenzuela Ricardo Patricio
26/06/2025,Autonort S A,Facturas A,26139,384628,0,0,80772,384628,496170,2025-06,Valenzuela Ricardo Patricio
26/06/2025,Autonort S A,Facturas B,33714,0,0,0,0,0,465400,2025-06,Valenzuela Ricardo Patricio
26/06/2025,Autonort S A,Notas De Credito B,2387,0,0,0,0,0,-465400,2025-06,Valenzuela Ricardo Patricio
27/06/2025,Operadora De Estaciones De Servicios Sa,Facturas A,49875,82554,0,0,17336,82554,110930,2025-06,Valenzuela Ricardo Patricio
30/06/2025,Dalamy Sociedad Anonima,Facturas A,2686,55120,0,0,11575,55120,68900,2025-06,Valenzuela Ricardo Patricio
30/06/2025,Autopistas Urbanas S. A.,Facturas A,645528,877,0,0,184,877,1149,2025-06,Valenzuela Ricardo Patricio
30/06/2025,Coto Centro Integral De Comercializacion Sociedad Anonima,Facturas B,4115542,0,0,0,0,0,205964,2025-06,Valenzuela Ricardo Patricio
30/06/2025,De La Arena Coll Manuel,Facturas C,74,0,162500,0,0,162500,162500,2025-06,Valenzuela Ricardo Patricio
01/07/2025,Cencosud S A,Facturas A,6619,92677,213,0,15060,92890,117580,2025-07,Valenzuela Ricardo Patricio
01/07/2025,Dalamy Sociedad Anonima,Facturas A,2688,15950,0,0,3350,15950,19300,2025-07,Valenzuela Ricardo Patricio
01/07/2025,De Vito Ariana,Facturas A,13657,49091,0,0,10309,49091,59400,2025-07,Valenzuela Ricardo Patricio
01/07/2025,Autopistas Del Sol S A,Facturas B,61996097,0,0,0,0,0,5173,2025-07,Valenzuela Ricardo Patricio
02/07/2025,Cooperativa De Obras Y Servicios Publicos Sociales Y Viviendas El Bolson Limitada,Facturas A,609,381420,0,0,40049,381420,421469,2025-07,Valenzuela Ricardo Patricio
03/07/2025,Mercadolibre S.R.L.,Facturas A,316553,2884,0,0,606,2884,3490,2025-07,Valenzuela Ricardo Patricio
04/07/2025,Deheza Sociedad Anonima Industrial Comercial Financiera Inmobiliaria,Facturas A,216178,72549,0,0,15235,72549,101175,2025-07,Valenzuela Ricardo Patricio
06/07/2025,Deheza Sociedad Anonima Industrial Comercial Financiera Inmobiliaria,Facturas A,1139,54966,0,0,11543,54966,76654,2025-07,Valenzuela Ricardo Patricio
07/07/2025,Cencosud S A,Facturas A,5580,49415,531,0,8291,49946,63441,2025-07,Valenzuela Ricardo Patricio
14/07/2025,Corredores Viales Sociedad Anonima,Facturas A,9796199,1040,0,0,218,1040,1258,2025-07,Valenzuela Ricardo Patricio
14/07/2025,Corredores Viales Sociedad Anonima,Facturas A,9822562,4160,0,0,874,4160,5034,2025-07,Valenzuela Ricardo Patricio
14/07/2025,Starlink Argentina S R L,Facturas B,957255,0,0,0,0,0,38000,2025-07,Valenzuela Ricardo Patricio
15/07/2025,La Optica S.A.,Facturas A,1300,82644,0,0,17355,82644,99999,2025-07,Valenzuela Ricardo Patricio
15/07/2025,La Optica S.A.,Facturas A,1301,2479,0,0,521,2479,3000,2025-07,Valenzuela Ricardo Patricio
15/07/2025,Autopistas Urbanas S. A.,Facturas A,649614,3100,0,0,651,3100,4061,2025-07,Valenzuela Ricardo Patricio
15/07/2025,Coordinacion Ecologica Area Metropolitana Sociedad Del Estado,Facturas B,238951,0,0,0,0,0,1800,2025-07,Valenzuela Ricardo Patricio
16/07/2025,Kalanchoe S.A.,Facturas A,828,56197,0,0,11801,56197,67998,2025-07,Valenzuela Ricardo Patricio
16/07/2025,Grupo Concesionario Del Oeste Sa,Facturas B,49273471,0,0,0,0,0,3216,2025-07,Valenzuela Ricardo Patricio
16/07/2025,Autopistas Del Sol S A,Facturas B,62398776,0,0,0,0,0,14541,2025-07,Valenzuela Ricardo Patricio
21/07/2025,Coto Centro Integral De Comercializacion Sociedad Anonima,Facturas A,127052,187324,0,0,26971,187324,218012,2025-07,Valenzuela Ricardo Patricio
21/07/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,81077377,0,0,0,0,0,4513,2025-07,Valenzuela Ricardo Patricio
21/07/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,81077378,0,0,0,0,0,15720,2025-07,Valenzuela Ricardo Patricio
22/07/2025,Lloyd Transatlantico Sociedad De Responsabilidad Limitada,Facturas A,7940,0,0,1171300,0,1171300,1171300,2025-07,Valenzuela Ricardo Patricio
23/07/2025,Tension Creativa Srl,Facturas A,2805,293430,0,0,61620,293430,355050,2025-07,Valenzuela Ricardo Patricio
23/07/2025,Osde Organizacion De Servicios Directos Empresarios,Facturas B,1932454,0,0,0,0,0,931207,2025-07,Valenzuela Ricardo Patricio
25/07/2025,Operadora De Estaciones De Servicios Sa,Facturas A,41056,77616,0,0,16299,77616,106005,2025-07,Valenzuela Ricardo Patricio
25/07/2025,Lloyd Transatlantico Sociedad De Responsabilidad Limitada,Facturas A,7977,0,0,1214752,0,1214752,1276000,2025-07,Valenzuela Ricardo Patricio
28/07/2025,Cencosud S A,Facturas A,7128,50968,1060,0,8894,52028,66336,2025-07,Valenzuela Ricardo Patricio
28/07/2025,Corredores Viales Sociedad Anonima,Facturas A,9905504,5200,0,0,1092,5200,6292,2025-07,Valenzuela Ricardo Patricio
28/07/2025,Luberriaga Juan Ignacio,Facturas A,921,132810,0,0,27890,132810,160700,2025-07,Valenzuela Ricardo Patricio
28/07/2025,Ure Florencia Raquel,Facturas C,25624,0,23000,0,0,23000,23000,2025-07,Valenzuela Ricardo Patricio
29/07/2025,Corredores Viales Sociedad Anonima,Facturas A,10032244,3120,0,0,655,3120,3775,2025-07,Valenzuela Ricardo Patricio
29/07/2025,Molina Sebastian,Facturas C,306,0,695000,0,0,695000,695000,2025-07,Valenzuela Ricardo Patricio
31/07/2025,Autopistas Urbanas S. A.,Facturas A,664814,2192,0,0,460,2192,2871,2025-07,Valenzuela Ricardo Patricio
31/07/2025,Autopistas Urbanas S. A.,Facturas A,668284,1453,0,0,305,1453,1903,2025-07,Valenzuela Ricardo Patricio
31/07/2025,De La Arena Coll Manuel,Facturas C,76,0,162500,0,0,162500,162500,2025-07,Valenzuela Ricardo Patricio
01/08/2025,Tension Creativa Srl,Facturas A,2816,1271529,0,0,267021,1271529,1538550,2025-08,Valenzuela Ricardo Patricio
01/08/2025,Autopistas Del Sol S A,Facturas B,63136461,0,0,0,0,0,2936,2025-08,Valenzuela Ricardo Patricio
02/08/2025,Ratti Marisol Beatriz,Facturas A,51,242572,0,0,29121,242572,271692,2025-08,Valenzuela Ricardo Patricio
02/08/2025,Ratti Marisol Beatriz,Facturas A,50,31622,0,0,6641,31622,38263,2025-08,Valenzuela Ricardo Patricio
02/08/2025,Mercadolibre S.R.L.,Facturas A,353850,2884,0,0,606,2884,3490,2025-08,Valenzuela Ricardo Patricio
02/08/2025,Zival S Sa,Facturas B,204399,0,0,0,0,0,48500,2025-08,Valenzuela Ricardo Patricio
03/08/2025,Operadora De Estaciones De Servicios Sa,Facturas A,51393,36519,0,0,7669,36519,49904,2025-08,Valenzuela Ricardo Patricio
04/08/2025,Cencosud S A,Facturas A,4847,39772,0,0,7163,39772,51206,2025-08,Valenzuela Ricardo Patricio
04/08/2025,Cencosud S A,Facturas A,1718,14875,0,0,3124,14875,19701,2025-08,Valenzuela Ricardo Patricio
07/08/2025,Cencosud S A,Facturas A,5739,29947,0,0,4718,29947,37800,2025-08,Valenzuela Ricardo Patricio
07/08/2025,Cencosud S A,Facturas A,1727,57850,0,0,12149,57850,76428,2025-08,Valenzuela Ricardo Patricio
11/08/2025,Coto Centro Integral De Comercializacion Sociedad Anonima,Facturas A,128121,163210,0,0,24256,163210,190760,2025-08,Valenzuela Ricardo Patricio
11/08/2025,Cencosud S A,Facturas A,7215,41194,0,0,6895,41194,52436,2025-08,Valenzuela Ricardo Patricio
14/08/2025,Corredores Viales Sociedad Anonima,Facturas A,10240148,4160,0,0,874,4160,5034,2025-08,Valenzuela Ricardo Patricio
14/08/2025,Corredores Viales Sociedad Anonima,Facturas A,10087931,6240,0,0,1310,6240,7550,2025-08,Valenzuela Ricardo Patricio
14/08/2025,Starlink Argentina S R L,Facturas B,1227751,0,0,0,0,0,38000,2025-08,Valenzuela Ricardo Patricio
15/08/2025,Cencosud S A,Facturas A,6452,94176,0,0,17246,94176,121485,2025-08,Valenzuela Ricardo Patricio
16/08/2025,Grupo Concesionario Del Oeste Sa,Facturas B,50112284,0,0,0,0,0,1678,2025-08,Valenzuela Ricardo Patricio
16/08/2025,Autopistas Del Sol S A,Facturas B,63565434,0,0,0,0,0,2377,2025-08,Valenzuela Ricardo Patricio
18/08/2025,El Faro Recoleta S.R.L.,Facturas A,6155,530201,0,0,110059,530201,640260,2025-08,Valenzuela Ricardo Patricio
18/08/2025,Cencosud S A,Facturas A,5556,94819,1624,0,18161,96443,124850,2025-08,Valenzuela Ricardo Patricio
20/08/2025,La Optica S.A.,Facturas A,2703,229587,0,0,48213,229587,277800,2025-08,Valenzuela Ricardo Patricio
20/08/2025,Osde Organizacion De Servicios Directos Empresarios,Facturas B,1947493,0,0,0,0,0,949179,2025-08,Valenzuela Ricardo Patricio
20/08/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,81653830,0,0,0,0,0,4513,2025-08,Valenzuela Ricardo Patricio
20/08/2025,Arte Grafico Editorial Argentino S. A.,Facturas B,81653831,0,0,0,0,0,15720,2025-08,Valenzuela Ricardo Patricio
21/08/2025,Crivello Hnos Sociedad Anonima,Facturas A,33116,22066,0,0,4634,22066,26700,2025-08,Valenzuela Ricardo Patricio
21/08/2025,Ratti Marisol Beatriz,Facturas A,63,24150,0,0,5071,24150,29221,2025-08,Valenzuela Ricardo Patricio
22/08/2025,Cencosud S A,Facturas A,4124,44980,955,0,9446,45935,60394,2025-08,Valenzuela Ricardo Patricio
22/08/2025,Operadora De Estaciones De Servicios Sa,Facturas A,52211,51383,0,0,10790,51383,70005,2025-08,Valenzuela Ricardo Patricio
22/08/2025,Ndm  S.A,Facturas A,24488,31066,0,0,6524,31066,37590,2025-08,Valenzuela Ricardo Patricio
22/08/2025,El Faro Recoleta S.R.L.,Facturas A,6177,76277,0,0,15163,76277,91440,2025-08,Valenzuela Ricardo Patricio
22/08/2025,El Faro Recoleta S.R.L.,Facturas A,6181,486260,0,0,101260,486260,587520,2025-08,Valenzuela Ricardo Patricio
22/08/2025,El Faro Recoleta S.R.L.,Notas De Credito A,242,-76277,0,0,-15163,-76277,-91440,2025-08,Valenzuela Ricardo Patricio
25/08/2025,Quion S.A.,Facturas A,2425,49639,0,0,10424,49639,72005,2025-08,Valenzuela Ricardo Patricio
25/08/2025,Nestle Argentina S A,Facturas A,72615,531654,0,0,111647,531654,659251,2025-08,Valenzuela Ricardo Patricio
26/08/2025,Cencosud S A,Facturas A,6915,85708,0,0,15432,85708,110268,2025-08,Valenzuela Ricardo Patricio
27/08/2025,Operadora De Estaciones De Servicios Sa,Facturas A,42123,82314,0,0,17286,82314,112003,2025-08,Valenzuela Ricardo Patricio
27/08/2025,Ure Florencia Raquel,Facturas C,25871,0,23000,0,0,23000,23000,2025-08,Valenzuela Ricardo Patricio
29/08/2025,Corredores Viales Sociedad Anonima,Facturas A,10295302,4160,0,0,874,4160,5034,2025-08,Valenzuela Ricardo Patricio
29/08/2025,Corredores Viales Sociedad Anonima,Facturas A,10353963,1040,0,0,218,1040,1258,2025-08,Valenzuela Ricardo Patricio
29/08/2025,El Nuevo Emporio Sa,Facturas A,54942,21650,0,0,4547,21650,26197,2025-08,Valenzuela Ricardo Patricio
29/08/2025,Corredores Viales Sociedad Anonima,Facturas A,10366652,1040,0,0,218,1040,1258,2025-08,Valenzuela Ricardo Patricio
31/08/2025,Autopistas Urbanas S. A.,Facturas A,697364,5469,0,0,1148,5469,7164,2025-08,Valenzuela Ricardo Patricio
02/01/2025,Expreso Moraga S.A.,Facturas A,13696,30956,0,0,6501,30956,37457,2025-01,Viñas En Flor
02/01/2025,Nubicom  S.R.L.,Facturas A,14509,70444,0,0,19020,70444,89464,2025-01,Viñas En Flor
02/01/2025,Soluciones Online Sa,Facturas A,396022,139600,0,0,29316,139600,168916,2025-01,Viñas En Flor
02/01/2025,Canatella Marcelo Pablo,Facturas A,2404,487907,0,0,102460,487907,590367,2025-01,Viñas En Flor
02/01/2025,Maresca Daniela Anahi,Facturas C,69,0,400000,0,0,400000,400000,2025-01,Viñas En Flor
02/01/2025,Mamani Perez Victor Hugo,Facturas C,663,0,386546,0,0,386546,386546,2025-01,Viñas En Flor
03/01/2025,Durox Enologia Srl,Facturas A,38609,1256088,0,0,264052,1256088,1532764,2025-01,Viñas En Flor
03/01/2025,A & C,Facturas A,10279,595108,0,0,124973,595108,720081,2025-01,Viñas En Flor
03/01/2025,Mounier Jose Luis,Facturas A,1429,760000,0,0,159600,760000,919600,2025-01,Viñas En Flor
03/01/2025,Roman Raul Arturo,Facturas A,178,405000,0,0,85050,405000,490050,2025-01,Viñas En Flor
04/01/2025,Transportes La Sevillanita Srl,Facturas A,481482,68353,0,0,14354,68353,82707,2025-01,Viñas En Flor
06/01/2025,La Pascuala S.A.,Facturas A,1876,2798880,0,0,587765,2798880,3537784,2025-01,Viñas En Flor
06/01/2025,Molino Cerrillos Sociedad De Responabilidad Limitada,Facturas A,4246,111701,0,0,23457,111701,137168,2025-01,Viñas En Flor
06/01/2025,Oxigeno Salta S.R.L.,Facturas A,2526,1055785,0,0,221715,1055785,1315508,2025-01,Viñas En Flor
06/01/2025,Industria Y Medicina Sa,Facturas A,39386,227880,0,0,47475,227880,275355,2025-01,Viñas En Flor
07/01/2025,Distribuidora Vidt Srl,Facturas A,7239,104063,0,0,21853,104063,127789,2025-01,Viñas En Flor
07/01/2025,Comandarina S.R.L. S. R. L.,Facturas A,60726,28099,0,0,5901,28099,34000,2025-01,Viñas En Flor
09/01/2025,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,Facturas A,1508,96058,0,0,20172,96058,116231,2025-01,Viñas En Flor
09/01/2025,Burgos Alfonso Ariel,Facturas A,897,76033,0,0,15967,76033,92000,2025-01,Viñas En Flor
09/01/2025,Marino Gabriela Ines,Facturas C,372,0,128150,0,0,128150,128150,2025-01,Viñas En Flor
10/01/2025,Zacarias Pejinakis E Hijos Srl,Facturas A,28168,197565,0,0,41489,197565,265420,2025-01,Viñas En Flor
10/01/2025,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,Facturas A,1510,41765,0,0,8771,41765,50536,2025-01,Viñas En Flor
10/01/2025,Mansilla Juan,Facturas A,8818,63088,0,0,13249,63088,76337,2025-01,Viñas En Flor
10/01/2025,Mbf Andina Sociedad Anonima,Facturas A,348,761892,0,0,159852,761892,921744,2025-01,Viñas En Flor
11/01/2025,Zetaburgos Srl,Facturas A,63111,217025,0,0,45575,217025,262600,2025-01,Viñas En Flor
11/01/2025,Distribuidora Vidt Srl,Facturas A,7286,80487,0,0,16046,80487,97982,2025-01,Viñas En Flor
11/01/2025,Salvado Eduardo Antonio Roberto,Facturas A,1364,3719,0,0,781,3719,4500,2025-01,Viñas En Flor
13/01/2025,Distribuidora Vidt Srl,Facturas A,7299,76837,0,0,16136,76837,94356,2025-01,Viñas En Flor
13/01/2025,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,Facturas A,1515,51309,0,0,10775,51309,62084,2025-01,Viñas En Flor
13/01/2025,"Gustavo Barreiro, Orion Barreiro, Axel Barreiro, Adrian Facundo Y Fabian Peralta",Facturas A,6936,21190,0,0,4450,21190,25640,2025-01,Viñas En Flor
14/01/2025,Mercadolibre S.R.L.,Facturas A,131115,328419,0,0,68968,328419,407239,2025-01,Viñas En Flor
14/01/2025,Wine Tech S.A,Facturas A,824,95140,0,0,19980,95140,115120,2025-01,Viñas En Flor
14/01/2025,Vinos De Argentina Asociacion Civil Para La Promocion Externa,Facturas C,12846,0,106000,0,0,106000,106000,2025-01,Viñas En Flor
14/01/2025,Terraza Ricardo Gustavo,Facturas C,553,0,118000,0,0,118000,118000,2025-01,Viñas En Flor
15/01/2025,Insuplagas Fumigaciones S.R.L.,Facturas A,6994,63385,0,0,13311,63385,76696,2025-01,Viñas En Flor
15/01/2025,Ingenieria Gastronomica S A,Facturas A,3628,211182,0,0,44348,211182,255530,2025-01,Viñas En Flor
15/01/2025,Distribuidora Vidt Srl,Facturas A,7327,25438,0,0,5342,25438,31238,2025-01,Viñas En Flor
15/01/2025,Jose Jacobo Ahuerma Y Jose Gustavo Ahuerma S.R.L.,Facturas A,13824,66119,0,0,13885,66119,80004,2025-01,Viñas En Flor
15/01/2025,Wine Tech S.A,Facturas A,830,58163,0,0,12214,58163,70377,2025-01,Viñas En Flor
16/01/2025,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,Facturas A,1528,1306,0,0,274,1306,1581,2025-01,Viñas En Flor
16/01/2025,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,Facturas A,1527,112701,0,0,23667,112701,136369,2025-01,Viñas En Flor
16/01/2025,Marino Gabriela Ines,Facturas C,377,0,144400,0,0,144400,144400,2025-01,Viñas En Flor
17/01/2025,Distribuidora Vidt Srl,Facturas A,7350,102427,0,0,19241,102427,123512,2025-01,Viñas En Flor
17/01/2025,Expreso Moraga S.A.,Facturas A,13741,31938,0,0,6707,31938,38646,2025-01,Viñas En Flor
17/01/2025,Transportes La Sevillanita Srl,Facturas A,482491,72481,0,0,15221,72481,87702,2025-01,Viñas En Flor
17/01/2025,Burgos Alfonso Ariel,Facturas A,902,190083,0,0,39917,190083,230000,2025-01,Viñas En Flor
17/01/2025,Dddb S.A.S,Facturas B,971,0,0,0,0,0,1500,2025-01,Viñas En Flor
18/01/2025,Jose Jacobo Ahuerma Y Jose Gustavo Ahuerma S.R.L.,Facturas A,13856,62010,0,0,13022,62010,75032,2025-01,Viñas En Flor
18/01/2025,Bodegas De Argentina Asociacion Civil,Facturas A,20859,0,0,36670,0,36670,36670,2025-01,Viñas En Flor
18/01/2025,Bodegas De Salta Asociacion Civil,Facturas A,647,0,0,466400,0,466400,466400,2025-01,Viñas En Flor
20/01/2025,Ramirez Diaz Federico Nahuel,Facturas A,52884,129674,0,0,13616,129674,143290,2025-01,Viñas En Flor
20/01/2025,Rovi S.R.L.,Facturas A,80869,66629,0,0,12368,66629,78997,2025-01,Viñas En Flor
20/01/2025,Molino Cerrillos Sociedad De Responabilidad Limitada,Facturas A,4328,69905,0,0,14680,69905,85843,2025-01,Viñas En Flor
20/01/2025,Arcnoa Sas,Facturas A,110262,50091,0,0,10519,50091,62413,2025-01,Viñas En Flor
21/01/2025,Mansilla Juan,Facturas A,8842,197273,0,0,41427,197273,238700,2025-01,Viñas En Flor
21/01/2025,Amarilla Gas Sociedad Anonima,Facturas A,9983,544651,0,0,57188,544651,601840,2025-01,Viñas En Flor
21/01/2025,Flores Victor Ariel,Facturas A,1698,41675,0,0,8752,41675,50427,2025-01,Viñas En Flor
21/01/2025,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,Facturas A,1536,25894,0,0,5438,25894,31332,2025-01,Viñas En Flor
21/01/2025,Amarilla Gas Sociedad Anonima,Notas De Credito A,9263,-17274,0,0,-3628,-17274,-20901,2025-01,Viñas En Flor
22/01/2025,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,Facturas A,1539,51015,0,0,10713,51015,61728,2025-01,Viñas En Flor
22/01/2025,Salvado Eduardo Antonio Roberto,Facturas A,1384,2231,0,0,469,2231,2700,2025-01,Viñas En Flor
22/01/2025,Bus Pack S.A.,Facturas A,670,17132,0,0,3598,17132,20730,2025-01,Viñas En Flor
22/01/2025,Marino Gabriela Ines,Facturas C,381,0,105900,0,0,105900,105900,2025-01,Viñas En Flor
23/01/2025,Frigorifico Bermejo S.A.,Facturas A,74041,1104052,0,0,115925,1104052,1219977,2025-01,Viñas En Flor
24/01/2025,Zacarias Pejinakis E Hijos Srl,Facturas A,28899,151952,0,0,31910,151952,204656,2025-01,Viñas En Flor
24/01/2025,Soda Monica Srl,Facturas A,2309,61405,0,0,12895,61405,75405,2025-01,Viñas En Flor
24/01/2025,Distribuidora Vidt Srl,Facturas A,7433,28679,0,0,6023,28679,35218,2025-01,Viñas En Flor
24/01/2025,Flores Victor Ariel,Facturas A,1706,21653,0,0,4547,21653,26200,2025-01,Viñas En Flor
25/01/2025,Distribuidora Vidt Srl,Facturas A,7437,92374,0,0,19399,92374,113435,2025-01,Viñas En Flor
27/01/2025,Alarmas Y Monitoreo Srl,Facturas A,55428,61612,0,0,12938,61612,74550,2025-01,Viñas En Flor
28/01/2025,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,Notas De Credito A,21,-14590,0,0,-3064,-14590,-17654,2025-01,Viñas En Flor
28/01/2025,Sanchez Raul Guillermo,Facturas C,221,0,48000,0,0,48000,48000,2025-01,Viñas En Flor
29/01/2025,Salvado Eduardo Antonio Roberto,Facturas A,1393,31405,0,0,6595,31405,38000,2025-01,Viñas En Flor
29/01/2025,Expreso Moraga S.A.,Facturas A,13790,171015,0,0,35913,171015,206928,2025-01,Viñas En Flor
29/01/2025,Sabio Moreno Y Parodi  S.R.L.,Facturas A,151,50758,0,0,10659,50758,63245,2025-01,Viñas En Flor
29/01/2025,Merino Carlos Miguel,Facturas A,1921,16743,0,0,1758,16743,18501,2025-01,Viñas En Flor
29/01/2025,Marino Gabriela Ines,Facturas C,385,0,111900,0,0,111900,111900,2025-01,Viñas En Flor
30/01/2025,Distribuidora Vidt Srl,Facturas A,7494,72780,0,0,14647,72780,88737,2025-01,Viñas En Flor
31/01/2025,Zacarias Pejinakis E Hijos Srl,Facturas A,29324,135068,0,0,28364,135068,181915,2025-01,Viñas En Flor
01/02/2025,Moya Victor Daniel,Facturas A,481,35000,0,0,7350,35000,42350,2025-02,Viñas En Flor
01/02/2025,Electroyhogar.Com,Facturas A,28109,117850,0,0,24749,117850,142599,2025-02,Viñas En Flor
01/02/2025,Distribuidora Vidt Srl,Facturas A,7516,16403,0,0,3445,16403,20143,2025-02,Viñas En Flor
01/02/2025,Correo Andreani Sa,Facturas A,427765,26299,0,0,5523,26299,31822,2025-02,Viñas En Flor
02/02/2025,Mounier Jose Luis,Facturas A,1445,850000,0,0,178500,850000,1028500,2025-02,Viñas En Flor
03/02/2025,Soluciones Online Sa,Facturas A,409354,139600,0,0,29316,139600,168916,2025-02,Viñas En Flor
03/02/2025,Oxigeno Salta S.R.L.,Facturas A,2612,579320,0,0,121657,579320,721833,2025-02,Viñas En Flor
03/02/2025,Federal Express Corporation,Facturas A,811478,0,0,593145,0,593145,593145,2025-02,Viñas En Flor
03/02/2025,Nubicom  S.R.L.,Facturas A,14717,71849,0,0,19399,71849,91249,2025-02,Viñas En Flor
03/02/2025,Canatella Marcelo Pablo,Facturas A,2428,536700,0,0,112707,536700,649407,2025-02,Viñas En Flor
03/02/2025,Vinos De Argentina Asociacion Civil Para La Promocion Externa,Facturas C,13154,0,161100,0,0,161100,161100,2025-02,Viñas En Flor
03/02/2025,Maresca Daniela Anahi,Facturas C,75,0,400000,0,0,400000,400000,2025-02,Viñas En Flor
03/02/2025,Mamani Perez Victor Hugo,Facturas C,681,0,414377,0,0,414377,414377,2025-02,Viñas En Flor
04/02/2025,First Label S.R.L.,Facturas A,1431676,226243,0,0,23756,226243,249999,2025-02,Viñas En Flor
05/02/2025,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,Facturas A,1565,65812,0,0,13821,65812,79633,2025-02,Viñas En Flor
05/02/2025,Pizarro Refrigeracion S.R.L.,Facturas A,15318,44215,0,0,9285,44215,53500,2025-02,Viñas En Flor
05/02/2025,Roman Raul Arturo,Facturas A,183,405000,0,0,85050,405000,490050,2025-02,Viñas En Flor
07/02/2025,A E B Argentina Sa,Facturas A,68421,374100,0,0,78475,374100,452575,2025-02,Viñas En Flor
07/02/2025,Toneleria Argentina  S A,Facturas A,2618,366912,0,0,77532,366912,444444,2025-02,Viñas En Flor
07/02/2025,Cafayate Clean Sociedad Simple S. Cap I Secc Iv,Facturas A,1571,73814,0,0,15501,73814,89315,2025-02,Viñas En Flor
07/02/2025,Ilumundo S.R.L.,Facturas A,1648,2364,0,0,496,2364,2860,2025-02,Viñas En Flor
07/02/2025,Distribuidora Vidt Srl,Facturas A,7557,50880,0,0,9972,50880,61768,2025-02,Viñas En Flor
07/02/2025,Toneleria Argentina  S A,Facturas A,2617,709632,0,0,148896,709632,858528,2025-02,Viñas En Flor
07/02/2025,Enartis Argentina Sa,Facturas A,28893,1077222,0,0,226614,1077222,1303836,2025-02,Viñas En Flor
07/02/2025,A E B Argentina Sa,Notas De Debito A,5329,68800,0,0,15050,68800,83850,2025-02,Viñas En Flor
08/02/2025,Amarilla Gas Sociedad Anonima,Facturas A,31410,25236,0,0,5299,25236,30535,2025-02,Viñas En Flor
08/02/2025,Quimicos Industriales S A,Facturas A,65371,6492584,0,0,1363292,6492584,7856952,2025-02,Viñas En Flor
08/02/2025,Mansilla Juan,Facturas A,8913,95477,0,0,20050,95477,115527,2025-02,Viñas En Flor
10/02/2025,Comandarina S.R.L. S. R. L.,Facturas A,64292,28099,0,0,5901,28099,34000,2025-02,Viñas En Flor
10/02/2025,Comandarina S.R.L. S. R. L.,Facturas A,62648,47934,0,0,10066,47934,58000,2025-02,Viñas En Flor
11/02/2025,Multimodal Sacia,Facturas A,574152,0,0,21515,0,21515,21945,2025-02,Viñas En Flor
11/02/2025,A & C,Facturas A,10595,635107,0,0,133373,635107,768480,2025-02,Viñas En Flor
11/02/2025,Enartis Argentina Sa,Notas De Debito A,6474,41570,0,0,8730,41570,50300,2025-02,Viñas En Flor
11/02/2025,Geronimo Jesica Margarita,Facturas C,40,0,203900,0,0,203900,203900,2025-02,Viñas En Flor
12/02/2025,St Tratamientos Srl S. R. L.,Facturas A,1468,180165,0,0,37835,180165,218000,2025-02,Viñas En Flor
12/02/2025,Coppari Julian,Facturas A,13662,56182,0,0,11798,56182,67980,2025-02,Viñas En Flor
12/02/2025,Mansilla Juan,Facturas A,8928,218347,0,0,45853,218347,264200,2025-02,Viñas En Flor
12/02/2025,Lakaut S.A.,Facturas A,2860340,18976,0,0,3985,18976,22962,2025-02,Viñas En Flor
12/02/2025,Merino Carlos Miguel,Facturas A,1967,16743,0,0,1758,16743,18501,2025-02,Viñas En Flor
12/02/2025,Marino Gabriela Ines,Facturas C,394,0,113100,0,0,113100,113100,2025-02,Viñas En Flor
13/02/2025,Distribuidora Vidt Srl,Facturas A,7608,187472,0,0,37651,187472,228498,2025-02,Viñas En Flor
13/02/2025,Roca Agro S.R.L.,Facturas A,8530,1204980,0,0,252623,1204980,1457603,2025-02,Viñas En Flor
13/02/2025,Gongora Sierra Gabriel Ramiro,Facturas C,287,0,293082,0,0,293082,293082,2025-02,Viñas En Flor
14/02/2025,Zacarias Pejinakis E Hijos Srl,Facturas A,30084,115773,0,0,24312,115773,155927,2025-02,Viñas En Flor
14/02/2025,Gaton Gonzalo Gabriel,Facturas A,16881,227315,0,0,47736,227315,275052,2025-02,Viñas En Flor
14/02/2025,Mercadolibre S.R.L.,Facturas A,166248,1102640,0,0,231554,1102640,1367273,2025-02,Viñas En Flor
