Fecha,Empresa,Tipo,Número Desde,Neto Gravado,Neto No Gravado,Op. Exentas,IVA,Neto,Imp. Total,Mes,Razon Social
29/08/2025,Comercializadora Online Sa,Facturas A,2338,2482066,0,0,521234,2482066,3003300,2025-08,Mercovan Argentina
29/08/2025,Deposito Avellaneda Sur S.A.,Facturas A,2339,1111570,0,0,233430,1111570,1345000,2025-08,Mercovan Argentina
29/08/2025,Comercializadora Online Sa,Notas De Credito A,165,-2730000,0,0,-573300,-2730000,-3303300,2025-08,Mercovan Argentina
29/08/2025,-,Facturas B,2771,3112330,2928065,0,653670,6040395,6694065,2025-08,Mercovan Argentina
29/08/2025,-,Facturas B,2772,2462695,0,0,516480,2462695,2979175,2025-08,Mercovan Argentina
29/08/2025,Lescaux Julien Thomas Mathias,Facturas B,2773,2013465,0,0,422330,2013465,2437140,2025-08,Mercovan Argentina
08/08/2025,Probelt Srl,Facturas A,90,2600100,0,0,546021,2600100,3146121,2025-08,Nerococina
08/08/2025,Pole Position Coffee,Facturas A,89,1680000,0,0,352800,1680000,2032800,2025-08,Nerococina
04/08/2025,Grupo Carpi S.R.L,Facturas A,127,2772000,0,0,582120,2772000,3354120,2025-08,U-Bros
08/08/2025,Empresa Distribuidora La Plata Sociedad Anonima Edelap S A,Factura De Crédito Electrónica Mipymes (Fce) A,65,11680216,0,0,2452845,11680216,14133061,2025-08,U-Bros
22/08/2025,Auto Fix Stephe S.R.L.,Facturas A,32,801000,0,0,168210,801000,969210,2025-08,Ulog
28/08/2025,Interborders Srl,Facturas A,33,136750,0,0,28718,136750,165468,2025-08,Ulog
11/08/2025,Capital Markets Argentina S.A.,Facturas A,7,11575644,0,0,2430885,11575644,14006529,2025-08,Valenzuela Ricardo Patricio
01/08/2025,-,Facturas B,2797,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
01/08/2025,-,Facturas B,2796,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
01/08/2025,-,Facturas B,2798,24793,0,0,5207,24793,30000,2025-08,Viñas En Flor
02/08/2025,Cruz Jose Guillermo,Facturas A,39,26446,0,0,5554,26446,32000,2025-08,Viñas En Flor
02/08/2025,Lute S.A.S.,Facturas A,38,138843,0,0,29157,138843,168000,2025-08,Viñas En Flor
02/08/2025,Suero Miguel Alejandro,Facturas A,723,170248,0,0,35752,170248,206000,2025-08,Viñas En Flor
02/08/2025,Ovc S.A.,Facturas A,722,230661,0,0,48439,230661,279100,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,2802,26446,0,0,5554,26446,32000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24880,140744,0,0,29556,140744,170300,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24890,62479,0,0,13121,62479,75600,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24895,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,2803,10331,0,0,2169,10331,12500,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24896,13223,0,0,2777,13223,16000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24887,34711,0,0,7289,34711,42000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24883,140165,0,0,29435,140165,169600,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24884,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24897,41818,0,0,8782,41818,50600,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24885,59504,0,0,12496,59504,72000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24898,34380,0,0,7220,34380,41600,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24878,98099,0,0,20601,98099,118700,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24879,109587,0,0,23013,109587,132600,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24888,105785,0,0,22215,105785,128000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24899,1901,0,0,399,1901,2300,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24889,155207,0,0,32593,155207,187800,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24893,29008,0,0,6092,29008,35100,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24900,28099,0,0,5901,28099,34000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24881,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24882,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24901,17190,0,0,3610,17190,20800,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24894,6116,0,0,1284,6116,7400,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,2799,38017,0,0,7983,38017,46000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,2805,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24891,286198,0,0,60102,286198,346300,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,2800,63471,0,0,13329,63471,76800,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24902,122975,0,0,25825,122975,148800,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,2804,35537,0,0,7463,35537,43000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,2801,31405,0,0,6595,31405,38000,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24886,33719,0,0,7081,33719,40800,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24877,221983,0,0,46617,221983,268600,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24876,63554,0,0,13346,63554,76900,2025-08,Viñas En Flor
02/08/2025,-,Facturas B,24892,45537,0,0,9563,45537,55100,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24917,113719,0,0,23881,113719,137600,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24918,65455,0,0,13745,65455,79200,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24921,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24906,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24907,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24908,2479,0,0,521,2479,3000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24923,184298,0,0,38702,184298,223000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24909,141901,0,0,29799,141901,171700,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24911,49091,0,0,10309,49091,59400,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24924,169835,0,0,35665,169835,205500,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24915,95041,0,0,19959,95041,115000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24925,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24926,122066,0,0,25634,122066,147700,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24919,138430,0,0,29070,138430,167500,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24916,169504,0,0,35596,169504,205100,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24922,132231,0,0,27769,132231,160000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24920,58182,0,0,12218,58182,70400,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24903,9421,0,0,1979,9421,11400,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24910,122645,0,0,25755,122645,148400,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24927,61983,0,0,13017,61983,75000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24904,97190,0,0,20410,97190,117600,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24905,135537,0,0,28463,135537,164000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24912,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24913,214876,0,0,45124,214876,260000,2025-08,Viñas En Flor
03/08/2025,-,Facturas B,24914,230579,0,0,48421,230579,279000,2025-08,Viñas En Flor
04/08/2025,Fratres S.R.L.,Facturas A,724,528926,0,0,111074,528926,640000,2025-08,Viñas En Flor
04/08/2025,Uma Travel Srl,Facturas A,725,5295868,0,0,1112132,5295868,6408000,2025-08,Viñas En Flor
04/08/2025,Kallpa Tour Operator Srl,Facturas A,723,583174,0,0,122466,583174,705640,2025-08,Viñas En Flor
04/08/2025,Uma Travel Srl,Notas De Credito A,68,-147107,0,0,-30893,-147107,-178000,2025-08,Viñas En Flor
04/08/2025,Uma Travel Srl,Notas De Credito A,69,-138843,0,0,-29157,-138843,-168000,2025-08,Viñas En Flor
04/08/2025,-,Facturas B,24929,77190,0,0,16210,77190,93400,2025-08,Viñas En Flor
04/08/2025,-,Facturas B,24931,16529,0,0,3471,16529,20000,2025-08,Viñas En Flor
04/08/2025,-,Facturas B,24928,54545,0,0,11455,54545,66000,2025-08,Viñas En Flor
04/08/2025,-,Facturas B,24930,179174,0,0,37626,179174,216800,2025-08,Viñas En Flor
04/08/2025,-,Facturas B,24933,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
04/08/2025,-,Facturas B,24934,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
04/08/2025,-,Facturas B,24932,35372,0,0,7428,35372,42800,2025-08,Viñas En Flor
04/08/2025,-,Facturas B,24936,9091,0,0,1909,9091,11000,2025-08,Viñas En Flor
04/08/2025,-,Facturas B,24935,12397,0,0,2603,12397,15000,2025-08,Viñas En Flor
06/08/2025,Distlit S.A.S.,Facturas A,724,42479,0,0,8921,42479,51400,2025-08,Viñas En Flor
06/08/2025,Distlit S.A.S.,Facturas A,725,30579,0,0,6421,30579,37000,2025-08,Viñas En Flor
06/08/2025,Sola Roberto Gustavo,Facturas A,40,70744,0,0,14856,70744,85600,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24944,50826,0,0,10674,50826,61500,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24939,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24940,79339,0,0,16661,79339,96000,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24938,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24945,47190,0,0,9910,47190,57100,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24947,44628,0,0,9372,44628,54000,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24946,74050,0,0,15550,74050,89600,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24942,33719,0,0,7081,33719,40800,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24937,30579,0,0,6421,30579,37000,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24948,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24941,13223,0,0,2777,13223,16000,2025-08,Viñas En Flor
06/08/2025,-,Facturas B,24943,319008,0,0,66992,319008,386000,2025-08,Viñas En Flor
06/08/2025,-,Notas De Credito B,167,-30579,0,0,-6421,-30579,-37000,2025-08,Viñas En Flor
07/08/2025,Carapari S. A.,Facturas A,726,96198,0,0,20202,96198,116400,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24963,168595,0,0,35405,168595,204000,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24953,85289,0,0,17911,85289,103200,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24958,67273,0,0,14127,67273,81400,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24951,76116,0,0,15984,76116,92100,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24950,68430,0,0,14370,68430,82800,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24954,124050,0,0,26050,124050,150100,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24949,54050,0,0,11350,54050,65400,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24955,78017,0,0,16383,78017,94400,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24956,220248,0,0,46252,220248,266500,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24959,106446,0,0,22354,106446,128800,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24957,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24960,35124,0,0,7376,35124,42500,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24961,35124,0,0,7376,35124,42500,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24952,109091,0,0,22909,109091,132000,2025-08,Viñas En Flor
07/08/2025,-,Facturas B,24962,168595,0,0,35405,168595,204000,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,24973,35372,0,0,7428,35372,42800,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,24969,35537,0,0,7463,35537,43000,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,24970,13223,0,0,2777,13223,16000,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,24974,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,24966,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,2807,26446,0,0,5554,26446,32000,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,24968,38430,0,0,8070,38430,46500,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,24971,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,24965,131488,0,0,27612,131488,159100,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,24967,78347,0,0,16453,78347,94800,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,24964,92645,0,0,19455,92645,112100,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,2806,307438,0,0,64562,307438,372000,2025-08,Viñas En Flor
08/08/2025,-,Facturas B,24972,30579,0,0,6421,30579,37000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24985,72727,0,0,15273,72727,88000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,25006,23636,0,0,4964,23636,28600,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24975,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24981,109504,0,0,22996,109504,132500,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24977,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24986,16529,0,0,3471,16529,20000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24976,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24984,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,2808,13223,0,0,2777,13223,16000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24992,200826,0,0,42174,200826,243000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24987,41322,0,0,8678,41322,50000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24993,200826,0,0,42174,200826,243000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,25010,6446,0,0,1354,6446,7800,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,2809,31405,0,0,6595,31405,38000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24999,66612,0,0,13988,66612,80600,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,25000,47190,0,0,9910,47190,57100,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24994,61983,0,0,13017,61983,75000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24988,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24989,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24995,57190,0,0,12010,57190,69200,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,25007,90579,0,0,19021,90579,109600,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24996,231240,0,0,48560,231240,279800,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24978,105785,0,0,22215,105785,128000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24979,23554,0,0,4946,23554,28500,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24997,88182,0,0,18518,88182,106700,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24982,140083,0,0,29417,140083,169500,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,25008,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24990,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,25002,47190,0,0,9910,47190,57100,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,25003,29008,0,0,6092,29008,35100,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,25004,23636,0,0,4964,23636,28600,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24980,25620,0,0,5380,25620,31000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,25001,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24998,78017,0,0,16383,78017,94400,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24983,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,2810,12397,0,0,2603,12397,15000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,24991,66942,0,0,14058,66942,81000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,25009,83471,0,0,17529,83471,101000,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,25005,37603,0,0,7897,37603,45500,2025-08,Viñas En Flor
09/08/2025,-,Facturas B,2811,14876,0,0,3124,14876,18000,2025-08,Viñas En Flor
09/08/2025,-,Notas De Credito B,168,-200826,0,0,-42174,-200826,-243000,2025-08,Viñas En Flor
10/08/2025,Tekno Arquitectura S R L,Facturas A,727,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25013,62727,0,0,13173,62727,75900,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25012,74050,0,0,15550,74050,89600,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25014,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25016,48264,0,0,10136,48264,58400,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,2813,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25021,72231,0,0,15169,72231,87400,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25015,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25019,124463,0,0,26137,124463,150600,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25022,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25017,83719,0,0,17581,83719,101300,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25011,30579,0,0,6421,30579,37000,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25020,30744,0,0,6456,30744,37200,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,2812,82645,0,0,17355,82645,100000,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25018,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
10/08/2025,-,Facturas B,25023,115455,0,0,24245,115455,139700,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25028,303306,0,0,63694,303306,367000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25025,33058,0,0,6942,33058,40000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25040,182645,0,0,38355,182645,221000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25029,13223,0,0,2777,13223,16000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25024,109091,0,0,22909,109091,132000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25032,91157,0,0,19143,91157,110300,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25034,57851,0,0,12149,57851,70000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,2815,24793,0,0,5207,24793,30000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25026,99587,0,0,20913,99587,120500,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25044,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25035,12397,0,0,2603,12397,15000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,2814,279669,0,0,58731,279669,338400,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25043,52893,0,0,11107,52893,64000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25037,58926,0,0,12374,58926,71300,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25041,26446,0,0,5554,26446,32000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,2818,30579,0,0,6421,30579,37000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25033,147355,0,0,30945,147355,178300,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25036,180413,0,0,37887,180413,218300,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25039,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25042,79339,0,0,16661,79339,96000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25030,108017,0,0,22683,108017,130700,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25031,60909,0,0,12791,60909,73700,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25038,130992,0,0,27508,130992,158500,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25027,78083,0,0,16397,78083,94480,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,2816,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,2817,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
11/08/2025,-,Facturas B,25045,41818,0,0,8782,41818,50600,2025-08,Viñas En Flor
13/08/2025,Turismo Del Norte Sociedad Anonima,Facturas A,727,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
13/08/2025,Pecarrere Emanuel,Facturas A,728,1564066,0,0,328454,1564066,1892520,2025-08,Viñas En Flor
13/08/2025,Los Nenecos S.R.L.,Facturas A,726,1118637,0,0,234914,1118637,1353550,2025-08,Viñas En Flor
13/08/2025,-,Facturas B,25046,107107,0,0,22493,107107,129600,2025-08,Viñas En Flor
13/08/2025,-,Facturas B,2819,62810,0,0,13190,62810,76000,2025-08,Viñas En Flor
13/08/2025,-,Facturas B,25047,75372,0,0,15828,75372,91200,2025-08,Viñas En Flor
13/08/2025,-,Facturas B,25054,66901,0,0,14049,66901,80950,2025-08,Viñas En Flor
13/08/2025,-,Facturas B,25048,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
13/08/2025,-,Facturas B,25053,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
13/08/2025,-,Facturas B,2821,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
13/08/2025,Miranda Oscari Luciana Milagros,Facturas B,2820,793388,0,0,166612,793388,960000,2025-08,Viñas En Flor
13/08/2025,-,Facturas B,25049,141405,0,0,29695,141405,171100,2025-08,Viñas En Flor
13/08/2025,-,Facturas B,25052,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
13/08/2025,-,Facturas B,25050,90331,0,0,18969,90331,109300,2025-08,Viñas En Flor
13/08/2025,-,Facturas B,25051,15868,0,0,3332,15868,19200,2025-08,Viñas En Flor
14/08/2025,Wine Pass S.A.S,Facturas A,729,14050,0,0,2950,14050,17000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25059,74050,0,0,15550,74050,89600,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,2822,13223,0,0,2777,13223,16000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25060,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25066,47934,0,0,10066,47934,58000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25057,363636,0,0,76364,363636,440000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25067,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25062,66116,0,0,13884,66116,80000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25068,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25055,25620,0,0,5380,25620,31000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25069,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25075,644132,0,0,135268,644132,779400,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25070,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25063,167107,0,0,35093,167107,202200,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25064,167355,0,0,35145,167355,202500,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25072,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25073,24793,0,0,5207,24793,30000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25065,88678,0,0,18622,88678,107300,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25071,47190,0,0,9910,47190,57100,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25061,16529,0,0,3471,16529,20000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,2823,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25074,38843,0,0,8157,38843,47000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,2824,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25056,433058,0,0,90942,433058,524000,2025-08,Viñas En Flor
14/08/2025,-,Facturas B,25058,66116,0,0,13884,66116,80000,2025-08,Viñas En Flor
14/08/2025,-,Notas De Credito B,169,-433058,0,0,-90942,-433058,-524000,2025-08,Viñas En Flor
15/08/2025,Lobo Saldaño Dana Valentina,Facturas A,728,179421,0,0,37679,179421,217100,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25090,72727,0,0,15273,72727,88000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25096,45537,0,0,9563,45537,55100,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25115,30579,0,0,6421,30579,37000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25076,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25136,16116,0,0,3384,16116,19500,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25122,99008,0,0,20792,99008,119800,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25127,70248,0,0,14752,70248,85000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25123,121653,0,0,25547,121653,147200,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25140,58017,0,0,12183,58017,70200,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25137,48554,0,0,10196,48554,58750,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25128,37603,0,0,7897,37603,45500,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25145,87273,0,0,18327,87273,105600,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25091,368843,0,0,77457,368843,446300,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25085,180331,0,0,37869,180331,218200,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25116,258843,0,0,54357,258843,313200,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25092,215868,0,0,45332,215868,261200,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25146,107107,0,0,22493,107107,129600,2025-08,Viñas En Flor
