Fecha,Empresa,Tipo,Número Desde,Neto Gravado,Neto No Gravado,Op. Exentas,IVA,Neto,Mes,Razon Social
20/06/2025,-,Facturas B,23996,9421,0,0,1979,9421,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23943,122314,0,0,25686,122314,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23935,75289,0,0,15811,75289,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23924,55537,0,0,11663,55537,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23984,36529,0,0,7671,36529,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23958,29091,0,0,6109,29091,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23944,223306,0,0,46894,223306,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23945,36364,0,0,7636,36364,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23980,581240,0,0,122060,581240,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23990,6612,0,0,1388,6612,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23946,101405,0,0,21295,101405,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23947,50992,0,0,10708,50992,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23936,202645,0,0,42555,202645,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23948,52893,0,0,11107,52893,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23963,104215,0,0,21885,104215,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,24007,28099,0,0,5901,28099,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23964,90000,0,0,18900,90000,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23970,137438,0,0,28862,137438,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23991,41240,0,0,8660,41240,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23971,25950,0,0,5450,25950,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23932,88347,0,0,18553,88347,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23927,28099,0,0,5901,28099,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,24001,4711,0,0,989,4711,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23972,51322,0,0,10778,51322,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23987,9256,0,0,1944,9256,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23981,137769,0,0,28931,137769,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23959,33058,0,0,6942,33058,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23988,3306,0,0,694,3306,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23992,33471,0,0,7029,33471,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23997,27273,0,0,5727,27273,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23960,8264,0,0,1736,8264,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23929,214050,0,0,44950,214050,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23937,31570,0,0,6630,31570,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23973,33058,0,0,6942,33058,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23949,57851,0,0,12149,57851,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23974,465372,0,0,97728,465372,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23965,22810,0,0,4790,22810,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23961,107273,0,0,22527,107273,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23985,110826,0,0,23274,110826,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23962,51322,0,0,10778,51322,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23975,22810,0,0,4790,22810,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23993,33471,0,0,7029,33471,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23919,36364,0,0,7636,36364,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,24002,37025,0,0,7775,37025,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23930,114463,0,0,24037,114463,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23938,87603,0,0,18397,87603,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23950,33058,0,0,6942,33058,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23976,15041,0,0,3159,15041,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23922,29752,0,0,6248,29752,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23966,43884,0,0,9216,43884,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23939,56364,0,0,11836,56364,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23977,107438,0,0,22562,107438,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23982,98512,0,0,20688,98512,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23931,106116,0,0,22284,106116,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23951,37851,0,0,7949,37851,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23983,28512,0,0,5988,28512,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23940,450909,0,0,94691,450909,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23952,36364,0,0,7636,36364,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23941,145455,0,0,30545,145455,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23925,110909,0,0,23291,110909,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23926,69339,0,0,14561,69339,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23978,51322,0,0,10778,51322,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23994,36529,0,0,7671,36529,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23953,36364,0,0,7636,36364,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23933,63223,0,0,13277,63223,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23979,54711,0,0,11489,54711,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23954,16860,0,0,3540,16860,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,24003,9256,0,0,1944,9256,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23998,12975,0,0,2725,12975,2025-06,Viñas En Flor
20/06/2025,-,Facturas B,23999,13636,0,0,2864,13636,2025-06,Viñas En Flor
21/06/2025,Arce Jose Luis,Facturas A,686,84050,0,0,17650,84050,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24010,36364,0,0,7636,36364,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24049,33388,0,0,7012,33388,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24091,19669,0,0,4131,19669,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24066,39669,0,0,8331,39669,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24040,35124,0,0,7376,35124,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,2705,120000,0,0,25200,120000,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24014,272727,0,0,57273,272727,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24114,35041,0,0,7359,35041,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24041,36777,0,0,7723,36777,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24121,35041,0,0,7359,35041,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24092,3058,0,0,642,3058,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24115,92628,0,0,19452,92628,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24050,85041,0,0,17859,85041,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24051,105785,0,0,22215,105785,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24122,16860,0,0,3540,16860,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24067,151488,0,0,31812,151488,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24068,120496,0,0,25304,120496,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24093,16860,0,0,3540,16860,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24033,36364,0,0,7636,36364,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24069,105124,0,0,22076,105124,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24034,54545,0,0,11455,54545,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24104,15041,0,0,3159,15041,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24099,16942,0,0,3558,16942,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24131,84099,0,0,17661,84099,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24105,16529,0,0,3471,16529,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24100,163967,0,0,34433,163967,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24129,4711,0,0,989,4711,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24059,134380,0,0,28220,134380,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24116,39421,0,0,8279,39421,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24060,194132,0,0,40768,194132,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24042,36364,0,0,7636,36364,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24106,16529,0,0,3471,16529,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24052,88182,0,0,18518,88182,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24142,22810,0,0,4790,22810,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24094,116612,0,0,24488,116612,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24080,38843,0,0,8157,38843,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24132,82645,0,0,17355,82645,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24017,104215,0,0,21885,104215,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24011,109091,0,0,22909,109091,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24061,478843,0,0,100557,478843,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24053,85455,0,0,17945,85455,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24018,33058,0,0,6942,33058,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24054,16860,0,0,3540,16860,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24133,118083,0,0,24797,118083,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24123,15041,0,0,3159,15041,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24107,28512,0,0,5988,28512,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24134,27273,0,0,5727,27273,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24022,441488,0,0,92712,441488,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24130,16281,0,0,3419,16281,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24023,145455,0,0,30545,145455,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24081,441488,0,0,92712,441488,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24070,29091,0,0,6109,29091,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24082,145455,0,0,30545,145455,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24043,61322,0,0,12878,61322,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24101,163967,0,0,34433,163967,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24016,107851,0,0,22649,107851,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24055,36364,0,0,7636,36364,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24071,8430,0,0,1770,8430,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24083,99669,0,0,20931,99669,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24135,19835,0,0,4165,19835,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24084,16942,0,0,3558,16942,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24095,78182,0,0,16418,78182,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24136,74579,0,0,15661,74579,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24024,36364,0,0,7636,36364,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24056,141405,0,0,29695,141405,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24085,16860,0,0,3540,16860,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24062,69504,0,0,14596,69504,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24117,79074,0,0,16606,79074,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24019,70992,0,0,14908,70992,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24124,24298,0,0,5102,24298,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24008,200000,0,0,42000,200000,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24102,16860,0,0,3540,16860,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24072,122397,0,0,25703,122397,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24063,406116,0,0,85284,406116,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24108,40826,0,0,8574,40826,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24035,43554,0,0,9146,43554,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24073,31570,0,0,6630,31570,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24096,25868,0,0,5432,25868,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24125,9256,0,0,1944,9256,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24012,36364,0,0,7636,36364,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24103,39504,0,0,8296,39504,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24074,72727,0,0,15273,72727,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24109,16942,0,0,3558,16942,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24025,153719,0,0,32281,153719,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24044,86364,0,0,18136,86364,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24026,24793,0,0,5207,24793,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24013,163636,0,0,34364,163636,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24137,120132,0,0,25228,120132,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24126,40992,0,0,8608,40992,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24097,18347,0,0,3853,18347,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24057,138843,0,0,29157,138843,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24027,49752,0,0,10448,49752,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24118,19835,0,0,4165,19835,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24098,35041,0,0,7359,35041,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24028,69091,0,0,14509,69091,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24110,25868,0,0,5432,25868,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24138,21488,0,0,4512,21488,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24111,87339,0,0,18341,87339,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24020,82149,0,0,17251,82149,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24127,28512,0,0,5988,28512,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24045,127851,0,0,26849,127851,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24139,22893,0,0,4807,22893,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24086,36364,0,0,7636,36364,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24064,16860,0,0,3540,16860,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24029,114545,0,0,24055,114545,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24046,396694,0,0,83306,396694,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24009,36364,0,0,7636,36364,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24075,145455,0,0,30545,145455,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24087,8017,0,0,1683,8017,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24021,16860,0,0,3540,16860,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24076,34298,0,0,7202,34298,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24077,101653,0,0,21347,101653,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24047,239256,0,0,50244,239256,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24088,23058,0,0,4842,23058,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24036,126033,0,0,26467,126033,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24058,43802,0,0,9198,43802,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24030,43802,0,0,9198,43802,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24037,295537,0,0,62063,295537,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24078,568798,0,0,119447,568798,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24048,93967,0,0,19733,93967,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24089,36364,0,0,7636,36364,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24015,72727,0,0,15273,72727,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24112,61570,0,0,12930,61570,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24038,145455,0,0,30545,145455,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24140,4711,0,0,989,4711,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24031,39339,0,0,8261,39339,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24141,4711,0,0,989,4711,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24090,46612,0,0,9788,46612,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24128,40826,0,0,8574,40826,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24039,65372,0,0,13728,65372,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24079,218182,0,0,45818,218182,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24119,35041,0,0,7359,35041,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24120,28512,0,0,5988,28512,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24065,34628,0,0,7272,34628,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24032,185124,0,0,38876,185124,2025-06,Viñas En Flor
21/06/2025,-,Facturas B,24113,27273,0,0,5727,27273,2025-06,Viñas En Flor
21/06/2025,-,Notas De Credito B,159,-35041,0,0,-7359,-35041,2025-06,Viñas En Flor
21/06/2025,-,Notas De Credito B,157,-87339,0,0,-18341,-87339,2025-06,Viñas En Flor
21/06/2025,-,Notas De Credito B,158,-28512,0,0,-5988,-28512,2025-06,Viñas En Flor
22/06/2025,Sinoma Argentina S.A.U. - Viva S.A. U. T.,Facturas A,688,232810,0,0,48890,232810,2025-06,Viñas En Flor
22/06/2025,Sinoma Argentina S.A.U. - Viva S.A. U. T.,Facturas A,687,232810,0,0,48890,232810,2025-06,Viñas En Flor
22/06/2025,Estatica S.A.S.U.,Facturas A,689,150165,0,0,31535,150165,2025-06,Viñas En Flor
22/06/2025,Video Digital Srl,Facturas A,690,80744,0,0,16956,80744,2025-06,Viñas En Flor
22/06/2025,Estatica S.A.S.U.,Notas De Credito A,16,-150165,0,0,-31535,-150165,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24143,52893,0,0,11107,52893,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24147,46446,0,0,9754,46446,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24144,39421,0,0,8279,39421,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24165,40744,0,0,8556,40744,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24148,119917,0,0,25183,119917,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24149,145537,0,0,30563,145537,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24166,145455,0,0,30545,145455,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24167,153719,0,0,32281,153719,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24150,112645,0,0,23655,112645,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24177,6612,0,0,1388,6612,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24151,123884,0,0,26016,123884,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24162,36529,0,0,7671,36529,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24181,9256,0,0,1944,9256,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24182,4711,0,0,989,4711,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24168,17851,0,0,3749,17851,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24169,41736,0,0,8764,41736,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24152,121322,0,0,25478,121322,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24180,11570,0,0,2430,11570,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24170,158017,0,0,33183,158017,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24158,78843,0,0,16557,78843,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24159,351736,0,0,73864,351736,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24178,66116,0,0,13884,66116,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24179,56198,0,0,11802,56198,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24163,53058,0,0,11142,53058,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24155,17521,0,0,3679,17521,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24156,142231,0,0,29869,142231,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24183,9256,0,0,1944,9256,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24145,72893,0,0,15307,72893,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24164,189008,0,0,39692,189008,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24171,12975,0,0,2725,12975,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24146,138182,0,0,29018,138182,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24160,120331,0,0,25269,120331,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24157,105124,0,0,22076,105124,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24161,46281,0,0,9719,46281,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24153,159140,0,0,33420,159140,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24154,34711,0,0,7289,34711,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24172,153884,0,0,32316,153884,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24173,84298,0,0,17702,84298,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24174,40826,0,0,8574,40826,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24175,52810,0,0,11090,52810,2025-06,Viñas En Flor
22/06/2025,-,Facturas B,24176,40826,0,0,8574,40826,2025-06,Viñas En Flor
23/06/2025,Dux Software S.A.S.,Facturas A,694,88843,0,0,18657,88843,2025-06,Viñas En Flor
23/06/2025,Hoteles Dionysos S.A.,Facturas A,712,52562,0,0,11038,52562,2025-06,Viñas En Flor
23/06/2025,Dux Software S.A.S.,Facturas A,692,88843,0,0,18657,88843,2025-06,Viñas En Flor
23/06/2025,Dux Software S.A.S.,Facturas A,693,88843,0,0,18657,88843,2025-06,Viñas En Flor
23/06/2025,Dux Software S.A.S.,Facturas A,691,87190,0,0,18310,87190,2025-06,Viñas En Flor
23/06/2025,Dux Software S.A.S.,Notas De Credito A,17,-88843,0,0,-18657,-88843,2025-06,Viñas En Flor
23/06/2025,Dux Software S.A.S.,Notas De Credito A,18,-88843,0,0,-18657,-88843,2025-06,Viñas En Flor
23/06/2025,-,Facturas B,24189,223058,0,0,46842,223058,2025-06,Viñas En Flor
23/06/2025,-,Facturas B,24190,149587,0,0,31413,149587,2025-06,Viñas En Flor
23/06/2025,-,Facturas B,24191,26860,0,0,5640,26860,2025-06,Viñas En Flor
23/06/2025,-,Facturas B,24185,30579,0,0,6421,30579,2025-06,Viñas En Flor
23/06/2025,-,Facturas B,24186,153719,0,0,32281,153719,2025-06,Viñas En Flor
23/06/2025,-,Facturas B,24184,214876,0,0,45124,214876,2025-06,Viñas En Flor
23/06/2025,-,Facturas B,24188,55537,0,0,11663,55537,2025-06,Viñas En Flor
23/06/2025,-,Facturas B,24192,17521,0,0,3679,17521,2025-06,Viñas En Flor
23/06/2025,-,Facturas B,24193,83719,0,0,17581,83719,2025-06,Viñas En Flor
23/06/2025,-,Facturas B,24187,21901,0,0,4599,21901,2025-06,Viñas En Flor
25/06/2025,-,Facturas B,24197,33471,0,0,7029,33471,2025-06,Viñas En Flor
25/06/2025,-,Facturas B,24194,17521,0,0,3679,17521,2025-06,Viñas En Flor
25/06/2025,-,Facturas B,2706,39421,0,0,8279,39421,2025-06,Viñas En Flor
25/06/2025,-,Facturas B,24196,84380,0,0,17720,84380,2025-06,Viñas En Flor
25/06/2025,-,Facturas B,24195,54545,0,0,11455,54545,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24200,21901,0,0,4599,21901,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24198,36364,0,0,7636,36364,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24208,82645,0,0,17355,82645,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24204,55537,0,0,11663,55537,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24205,84099,0,0,17661,84099,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24206,18182,0,0,3818,18182,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24207,18182,0,0,3818,18182,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24201,59091,0,0,12409,59091,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24209,38099,0,0,8001,38099,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24199,36364,0,0,7636,36364,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,2707,28099,0,0,5901,28099,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24202,74793,0,0,15707,74793,2025-06,Viñas En Flor
26/06/2025,-,Facturas B,24203,69421,0,0,14579,69421,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24211,36364,0,0,7636,36364,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24227,46694,0,0,9806,46694,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24215,105124,0,0,22076,105124,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24216,73388,0,0,15412,73388,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24230,54711,0,0,11489,54711,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24221,160909,0,0,33791,160909,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24222,121818,0,0,25582,121818,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24223,185041,0,0,38859,185041,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24217,52893,0,0,11107,52893,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24228,28264,0,0,5936,28264,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24224,48017,0,0,10083,48017,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24225,21901,0,0,4599,21901,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24212,34380,0,0,7220,34380,2025-06,Viñas En Flor
27/06/2025,-,Facturas B,24218,232810,0,0,48890,232810,2025-06,Viñas En Flor
